FIPS,Yield,Year,Land_Area,Acres_Planted
21169,34,2002,289.65,1100
21171,30,2002,329.37,800
21179,37,2002,417.51,13400
21207,36,2002,253.66,3500
21217,43,2002,266.33,7300
21227,40,2002,541.6,23500
21065,33,2002,253.08,700
21089,42,2002,344.4,900
21135,27,2002,482.84,3300
21197,33,2002,178.98,1800
21199,38,2002,658.41,6100
21205,36,2002,279.8,900
21231,38,2002,458.17,5600
21033,29,2002,344.79,22900
21047,36,2002,717.5,59500
21055,28,2002,359.95,13300
21059,33,2002,458.35,80500
21091,32,2002,187.65,12600
21101,31,2002,436.67,91500
21107,29,2002,542,40200
21141,35,2002,552.13,55300
21149,32,2002,252.47,49500
21177,28,2002,467.08,18500
21183,35,2002,587.27,31300
21213,37,2002,234.2,36500
21219,40,2002,374.5,42500
21225,36,2002,342.85,56500
21233,32,2002,331.94,43400
21015,30,2002,246.36,2200
21041,29,2002,128.57,2400
21077,32,2002,101.23,1300
21103,20,2002,286.28,4400
21185,28,2002,187.22,4300
21191,17,2002,277.16,1400
21223,27,2002,151.65,3600
21007,32,2002,246.66,42500
21035,32,2002,385.02,44000
21039,37,2002,189.43,28400
21075,33,2002,205.5,57400
21083,34,2002,551.74,67400
21105,35,2002,242.27,46500
21139,22,2002,313.13,15700
21143,31,2002,213.84,6000
21157,25,2002,301.25,17100
21145,27,2002,248.74,32500
21221,34,2002,441.43,16000
22009,28.6,2002,832.43,69000
22025,27.4,2002,708.03,45000
22029,29.5,2002,696.92,73000
22039,31.7,2002,662.38,15000
22043,34.5,2002,643.03,6500
22077,37.8,2002,557.35,63000
22079,31.9,2002,1317.96,18000
22097,28.8,2002,923.88,86000
22121,33.6,2002,192.39,6000
22125,30,2002,403.21,2800
22021,30.4,2002,529.42,4900
22073,25.8,2002,610.41,9600
22035,40.5,2002,420.7,71000
22041,34.8,2002,624.59,29000
22065,35.7,2002,624.44,55000
22067,27.7,2002,794.93,37000
22083,32.1,2002,559.04,25000
22107,36.7,2002,602.78,22000
22123,35.6,2002,359.65,19000
22015,30,2002,840.06,7300
22017,24.6,2002,878.54,8500
22081,22.7,2002,389.09,4700
22047,28.5,2002,618.63,8700
22055,25.5,2002,268.72,6900
22099,23.3,2002,737.65,6700
22001,34.2,2002,655.12,46000
22003,30.8,2002,761.85,1600
22011,22.2,2002,1157.34,4000
22019,27.3,2002,1063.66,2200
22023,26.9,2002,1284.89,1500
22053,28.1,2002,651.33,19600
22113,23.8,2002,1173.2,6100
22069,24.3,2002,1252.25,15500
24019,19.7,2002,540.77,47500
24039,26,2002,319.72,19000
24045,21.5,2002,374.44,27400
24047,27.8,2002,468.28,35300
24005,32.8,2002,598.3,11700
24013,28.2,2002,447.59,20300
24021,28.6,2002,660.22,24600
24025,32.4,2002,437.09,11300
24027,30.1,2002,250.74,3800
24031,29.3,2002,491.25,13700
24043,30.5,2002,457.78,8900
24003,26.9,2002,414.9,5800
24009,15.4,2002,213.15,3700
24017,17.7,2002,457.75,13000
24033,20,2002,482.69,4700
24037,14.5,2002,357.18,16300
24011,20.6,2002,319.42,53200
24015,25.3,2002,346.27,18500
24029,23.5,2002,277.03,42700
24035,20.9,2002,371.91,65000
24041,17.8,2002,268.54,43400
26051,42,2002,501.78,3400
26057,44,2002,568.46,81000
26073,40,2002,572.68,42000
26107,36,2002,555.07,900
26111,42,2002,516.25,19000
26117,38,2002,705.4,16000
26011,42,2002,363.19,12500
26017,42,2002,442.3,43000
26063,48,2002,835.71,45000
26145,40,2002,800.11,105000
26151,41,2002,962.57,125000
26157,43,2002,803.13,76500
26007,37,2002,571.86,1000
26069,39,2002,549.1,1300
26119,41,2002,546.66,1100
26141,38,2002,658.72,1300
26015,41,2002,553.09,30500
26023,37,2002,506.37,77000
26025,39,2002,706.23,69500
26037,39,2002,566.41,83000
26045,40,2002,575.17,71500
26059,34,2002,598.13,72000
26065,36,2002,556.12,58000
26067,45,2002,571.3,59500
26075,36,2002,701.67,38000
26155,32,2002,530.67,90500
26149,43,2002,500.59,60500
26049,33,2002,636.98,45000
26087,39,2002,643.01,52000
26091,32,2002,749.55,129000
26093,38,2002,565.25,18500
26099,38,2002,479.22,25000
26115,33,2002,549.39,95000
26125,25,2002,867.66,4000
26147,35,2002,721.17,75500
26161,35,2002,705.97,46500
26163,26,2002,612.08,7500
26005,43,2002,825.23,42000
26021,39,2002,567.75,51000
26027,39,2002,490.06,48000
26077,41,2002,561.66,38000
26081,43,2002,846.95,18500
26139,45,2002,563.47,23500
26159,40,2002,607.47,29000
26105,39,2002,495.07,2600
26121,39,2002,499.25,4600
26123,35,2002,813.2,5700
26127,35,2002,512.07,2300
27009,38,2002,408.3,25400
27019,49,2002,354.33,44100
27067,46,2002,796.78,119400
27085,44,2002,491.47,97500
27093,44,2002,608.18,113500
27097,43,2002,1125.06,16900
27129,48,2002,982.91,235000
27139,48,2002,356.48,34900
27141,44,2002,432.92,17500
27143,47,2002,588.78,121400
27145,45,2002,1343.13,94000
27153,42,2002,944.98,32900
27159,39,2002,536.27,3600
27171,44,2002,661.46,76700
27001,30,2002,1821.66,3500
27003,32,2002,423.01,5000
27025,42,2002,414.86,23600
27053,47,2002,553.59,15100
27059,34,2002,435.79,31600
27065,42,2002,521.59,8600
27095,42,2002,572.31,12300
27115,43,2002,1411.29,9000
27163,44,2002,384.28,14900
27007,34,2002,2504.94,1000
27021,42,2002,2021.54,1600
27057,50,2002,925.67,2700
27071,29,2002,3104.07,1200
27005,34,2002,1315.2,84600
27027,35,2002,1045.37,158300
27029,33,2002,998.94,4600
27069,34,2002,1098.8,68200
27087,29,2002,557.88,49700
27089,34,2002,1775.07,126900
27107,31,2002,872.79,154500
27113,30,2002,616.57,66200
27119,33,2002,1971.13,233200
27125,30,2002,432.41,60400
27135,33,2002,1671.6,11400
27013,50,2002,747.84,169200
27015,45,2002,611.09,136300
27043,50,2002,712.48,168500
27047,51,2002,707.09,156000
27079,47,2002,448.76,85100
27091,49,2002,712.35,184400
27103,46,2002,448.49,97500
27131,49,2002,495.68,67500
27147,51,2002,429.65,87000
27161,51,2002,423.36,97000
27165,48,2002,434.95,114000
27037,47,2002,562.17,68400
27039,52,2002,439.28,92500
27045,51,2002,861.3,97500
27049,50,2002,756.84,92800
27055,50,2002,552.06,25300
27099,52,2002,711.33,165900
27109,52,2002,653.35,73500
27157,52,2002,522.98,35400
27169,54,2002,626.21,26600
27033,47,2002,638.61,159500
27063,46,2002,702.98,169000
27081,40,2002,536.76,99200
27083,44,2002,714.56,168300
27101,45,2002,704.7,167400
27105,44,2002,715.11,186800
27117,43,2002,465.05,94400
27127,44,2002,878.57,223500
27133,44,2002,482.45,120600
27011,39,2002,499.02,116200
27023,45,2002,581.12,122800
27041,38,2002,637.3,72200
27051,40,2002,548.16,126700
27073,41,2002,765.02,176400
27111,35,2002,1972.07,128800
27121,41,2002,669.71,88700
27149,43,2002,563.6,136300
27151,42,2002,742.08,151400
27155,40,2002,573.9,145800
27167,37,2002,750.96,141000
27173,42,2002,759.1,182500
28015,27.3,2002,628.24,4200
28051,30.6,2002,756.7,14900
28089,26.5,2002,714.51,1900
28097,32.3,2002,406.98,1400
28017,24,2002,501.78,14800
28025,22.2,2002,410.08,8100
28087,26.1,2002,505.51,15300
28095,22.9,2002,765.09,28500
28103,32.3,2002,695.14,19900
28053,28,2002,418.49,39900
28055,26.3,2002,413.05,36600
28083,35.6,2002,592.54,90700
28125,34.1,2002,431.72,50800
28133,33.6,2002,697.75,131200
28151,40.9,2002,724.74,123400
28163,29.2,2002,922.95,24700
28009,30,2002,406.62,9200
28013,28.8,2002,586.57,8200
28033,29.3,2002,476.15,32000
28043,28.4,2002,422.11,5700
28071,29.8,2002,631.71,4500
28093,27,2002,706.19,20800
28107,27.5,2002,685.14,31800
28137,27.4,2002,404.76,19100
28161,30.9,2002,467.13,2400
28003,23.3,2002,400.04,10900
28057,23.4,2002,532.79,9200
28081,20.1,2002,449.95,39000
28115,21.8,2002,497.69,20000
28117,20,2002,414.98,18600
28139,32.8,2002,457.81,9100
28141,20.7,2002,424.25,2800
28145,27.1,2002,415.6,21600
28049,32.1,2002,869.74,2000
28149,30.6,2002,588.5,17000
28011,38.5,2002,876.57,181900
28027,37.7,2002,552.44,92600
28119,27.5,2002,405.01,72700
28135,29,2002,645.29,96700
28143,30.9,2002,454.67,74500
29015,27.4,2002,704.06,20600
29019,36.6,2002,685.41,44800
29027,37.6,2002,834.57,58900
29051,42.9,2002,393.75,9700
29053,35.5,2002,564.77,61800
29085,20,2002,399.09,1800
29089,40.6,2002,463.85,37500
29125,35,2002,526.98,1600
29131,33,2002,592.59,3100
29135,34,2002,415.03,20200
29141,31.4,2002,597.63,8500
29151,41.1,2002,604.35,11500
29159,25.5,2002,682.22,84700
29167,29.1,2002,635.52,1100
29195,42.3,2002,755.5,144200
29071,36,2002,922.68,27600
29073,36.3,2002,517.8,9800
29099,35.8,2002,656.63,6700
29113,34.7,2002,626.56,67100
29139,36,2002,536.25,66800
29157,38.1,2002,474.35,39600
29183,36.4,2002,560.44,59200
29187,38.3,2002,451.89,1300
29189,40,2002,507.8,10500
29186,35.8,2002,499.15,19600
29219,31.3,2002,428.6,32300
29001,38.6,2002,567.32,37100
29033,38.7,2002,694.62,126500
29041,38.4,2002,751.18,122300
29079,36.8,2002,435.28,63600
29115,37.1,2002,615.56,51800
29117,35.7,2002,532.33,109700
29121,37.6,2002,801.23,72600
29129,34.1,2002,453.84,22900
29171,38.8,2002,517.32,21400
29175,39.2,2002,482.68,36800
29197,35.5,2002,307.3,16900
29211,34.3,2002,647.98,25200
29007,37.8,2002,692.23,157600
29045,38.2,2002,504.69,68500
29103,36,2002,504.01,71600
29111,39.8,2002,505.04,62700
29127,38.6,2002,436.92,55400
29137,40,2002,647.65,78100
29163,42.2,2002,670.44,75200
29173,36.2,2002,469.78,77400
29199,41.9,2002,436.67,55300
29205,38.5,2002,500.86,96700
29003,31.2,2002,432.7,69000
29005,30.1,2002,547.3,117400
29021,32.1,2002,408.03,59400
29025,27.5,2002,426.39,42700
29047,31.6,2002,397.3,20200
29049,30.8,2002,418.96,43700
29061,28.5,2002,563.24,71400
29063,27.1,2002,421.36,44100
29075,28.7,2002,491.42,50300
29081,34.5,2002,722.5,60700
29087,34.7,2002,462.69,105700
29147,33.3,2002,876.96,130100
29165,31.9,2002,420.19,61700
29177,34.1,2002,568.81,79100
29227,32.8,2002,266.61,21000
29017,32,2002,617.91,23100
29181,32.6,2002,629.54,12700
29223,26.5,2002,759.18,3400
29023,34.9,2002,694.67,116000
29031,35.7,2002,578.53,60200
29069,31.7,2002,541.07,74700
29133,36,2002,411.58,168900
29143,32,2002,674.84,172900
29155,31.2,2002,492.54,117900
29201,36,2002,419.99,101700
29207,39.6,2002,823.22,158700
29009,22.5,2002,778.25,800
29011,19.4,2002,591.92,80300
29057,25.7,2002,490.01,25400
29077,20,2002,675.3,500
29097,23.4,2002,638.49,43400
29109,25.6,2002,611.74,7300
29145,23.5,2002,624.76,2700
29013,22.1,2002,836.69,109500
29037,24,2002,696.84,68200
29039,17.4,2002,474.48,4300
29083,17.9,2002,696.95,49400
29095,34.8,2002,604.46,44100
29101,24.9,2002,829.28,59600
29107,42.9,2002,628.43,106300
29185,20.8,2002,669.98,26300
29217,14.8,2002,826.4,77100
31019,47,2002,968.11,74000
31041,45.8,2002,2575.52,44000
31047,46.4,2002,1013.1,35000
31077,39.8,2002,569.81,29000
31079,50.8,2002,546.29,41000
31093,39.8,2002,569.34,28000
31163,43,2002,565.83,19000
31175,40.1,2002,568.05,22000
31023,34.5,2002,584.91,111000
31025,34.1,2002,557.45,128000
31037,33.3,2002,411.66,74000
31053,39.2,2002,528.71,119000
31055,35.1,2002,328.45,28000
31081,53.9,2002,542.88,90000
31109,30.8,2002,837.55,132000
31121,45.7,2002,484.88,60000
31125,34.8,2002,441.63,44000
31141,37.8,2002,674.06,126000
31143,40.5,2002,438.34,83000
31153,35.1,2002,238.99,38000
31155,39.1,2002,750.23,165000
31159,38.7,2002,571.43,111000
31177,36.6,2002,389.96,85000
31185,48.2,2002,572.51,101000
31015,18.3,2002,539.94,14000
31017,49.7,2002,1221.33,9200
31031,49,2002,5960.42,600
31071,40.1,2002,569.79,2300
31089,49.1,2002,2412.4,82000
31103,39.8,2002,773.07,3000
31113,43.4,2002,570.66,3600
31115,40.3,2002,568.29,1400
31149,50,2002,1008.32,15000
31183,46.7,2002,575.18,12500
31003,43.5,2002,857.22,124000
31011,40.3,2002,686.55,86000
31021,36.8,2002,491.58,115000
31027,37.4,2002,740.31,116000
31039,37.7,2002,570.62,121000
31043,38.6,2002,264.25,53000
31051,38.6,2002,476.23,74000
31107,34.5,2002,1108.35,64000
31119,38.4,2002,572.74,115000
31139,38.8,2002,573.25,1e+05
31167,37.3,2002,427.95,57000
31173,38.7,2002,393.58,74000
31179,37.9,2002,442.91,95000
31033,27,2002,1196.29,1400
31069,22,2002,1704.28,900
31001,45.2,2002,563.27,84000
31061,45.2,2002,575.82,46000
31065,41.3,2002,719.13,25000
31073,49.1,2002,458.16,31000
31083,44.2,2002,553.47,36000
31099,50.6,2002,516.24,88000
31137,55.8,2002,539.79,1e+05
31181,35.3,2002,574.91,34000
31035,45.6,2002,572.29,95000
31059,42.3,2002,575.37,116000
31067,28.1,2002,851.49,134000
31095,31.6,2002,570.18,78000
31097,22.5,2002,376.05,41000
31127,22.4,2002,407.38,86000
31129,31.6,2002,575.16,55000
31131,21.4,2002,615.63,118000
31133,21.4,2002,431.07,40000
31147,26.1,2002,551.84,98000
31151,31.3,2002,574.02,93000
31169,38.7,2002,573.81,89000
31029,57,2002,894.42,7600
31057,57,2002,919.68,2400
31063,43.2,2002,974.59,15000
31085,49.5,2002,713.06,2800
31087,44,2002,709.94,2800
31101,55.7,2002,1061.6,4700
31111,52.9,2002,2564.07,25000
31135,43.5,2002,883.34,14500
31145,47.1,2002,716.99,10000
34005,26,2002,798.58,22500
34021,27,2002,224.56,7300
34025,26,2002,468.79,6400
34019,24,2002,427.82,6400
34035,26,2002,301.81,1600
34041,33,2002,356.92,5300
34011,21,2002,483.7,12200
34015,17,2002,322.01,10000
34033,22,2002,331.9,20600
36011,29,2002,691.58,24300
36023,30,2002,498.76,500
36053,29,2002,654.84,800
36065,40,2002,1212.43,2400
36067,31,2002,778.39,7300
36075,33,2002,951.65,600
36057,42,2002,403.04,2400
36091,41,2002,809.98,500
36115,55,2002,831.18,500
36019,32,2002,1037.85,1700
36033,32,2002,1629.12,1400
36045,29,2002,1268.59,2700
36021,37,2002,634.71,1900
36109,32,2002,474.65,1900
36013,40,2002,1060.23,1000
36101,42,2002,1390.56,1000
36029,33,2002,1042.69,2300
36037,29,2002,492.94,4700
36051,31,2002,631.76,5100
36055,33,2002,657.21,5800
36063,33,2002,522.36,7500
36069,31,2002,644.07,11200
36073,35,2002,391.26,17300
36099,29,2002,323.71,20400
36117,35,2002,603.83,15200
36121,32,2002,592.75,500
36123,25,2002,338.14,2100
37013,30,2002,827.19,58000
37031,35,2002,506.25,26500
37049,26,2002,708.96,16300
37079,21,2002,265.93,23400
37095,32,2002,612.7,26600
37101,18,2002,791.3,58000
37103,26,2002,470.71,10000
37107,20,2002,400.59,24700
37137,30,2002,336.54,23400
37147,22,2002,651.97,44500
37191,23,2002,553.09,55600
37195,21,2002,368.17,33000
37003,21,2002,259.99,1200
37035,25,2002,398.72,6200
37037,19,2002,682.19,1600
37057,25,2002,552.67,6500
37059,24,2002,264.11,6100
37097,28,2002,573.83,10300
37105,20,2002,254.96,4800
37151,22,2002,782.52,9500
37159,25,2002,511.37,14700
37183,16,2002,835.22,13600
37015,26,2002,699.27,14200
37029,33,2002,240.56,28900
37041,29,2002,172.47,5800
37053,35,2002,261.85,16900
37055,13,2002,383.42,1500
37065,23,2002,505.34,20100
37073,31,2002,340.44,10200
37083,28,2002,724.09,14300
37091,23,2002,353.06,7400
37117,24,2002,461.22,8400
37127,17,2002,540.41,26000
37131,21,2002,536.59,7800
37139,32,2002,226.88,46000
37143,33,2002,247.09,29000
37177,34,2002,389.03,35000
37187,34,2002,348.13,29500
37027,20,2002,471.57,550
37171,27,2002,532.17,8600
37193,28,2002,754.28,550
37197,28,2002,334.83,13300
37001,23,2002,423.94,2900
37033,17,2002,424.92,1750
37063,17,2002,285.98,650
37067,30,2002,408.15,3400
37069,14,2002,491.68,17100
37077,25,2002,531.57,5700
37081,25,2002,645.7,7000
37135,25,2002,397.96,3100
37145,18,2002,392.32,9200
37157,26,2002,565.55,3600
37169,22,2002,448.86,2000
37181,18,2002,253.52,5800
37185,20,2002,428.46,6800
37017,21,2002,874.33,23600
37019,24,2002,846.97,9900
37047,19,2002,937.29,52300
37051,17,2002,652.31,21300
37061,22,2002,816.22,51500
37085,17,2002,594.99,26500
37093,17,2002,390.74,10500
37129,25,2002,191.53,700
37133,29,2002,762.74,11300
37141,25,2002,869.79,16200
37155,19,2002,949.22,104000
37163,19,2002,944.74,59000
37165,18,2002,318.84,8200
37007,24,2002,531.45,9100
37025,20,2002,361.75,7300
37045,17,2002,464.25,8200
37071,10,2002,356.03,600
37109,18,2002,297.94,4500
37119,27,2002,523.84,1600
37123,18,2002,491.76,500
37125,17,2002,697.84,4900
37153,20,2002,473.82,1600
37167,20,2002,395.09,16700
37179,22,2002,631.52,50000
37023,35,2002,507.1,750
37161,20,2002,564.15,850
38027,28.4,2002,630.17,10500
38031,27.7,2002,635.45,48000
38043,19.2,2002,1351.19,5400
38083,28.3,2002,972.38,4600
38093,30.4,2002,2221.72,191000
38103,28.5,2002,1271.05,30500
38003,33.7,2002,1491.55,237000
38017,35.6,2002,1764.94,483000
38039,31.6,2002,708.81,51000
38091,33.3,2002,712.22,110000
38097,34.4,2002,861.95,179000
38005,28,2002,1388.71,21500
38009,20.3,2002,1668.42,6100
38049,30,2002,1873.95,3500
38069,26.3,2002,1018.6,12000
38079,24.7,2002,903.08,7900
38019,26.1,2002,1488.75,22000
38035,31,2002,1436.38,115000
38063,29.3,2002,981.77,45000
38067,33,2002,1118.69,47000
38071,26.9,2002,1186.85,53000
38095,26,2002,1024.56,21000
38099,34.1,2002,1281.93,42000
38013,22.5,2002,1103.57,900
38061,19.1,2002,1825.3,1100
38075,23.4,2002,877.05,3300
38101,25.8,2002,2013.28,9700
38015,18,2002,1632.65,5200
38029,18,2002,1510.43,16500
38059,18.5,2002,1926.27,2100
38021,34.2,2002,1131.47,99000
38045,33.6,2002,1145.94,185000
38047,16.7,2002,992.82,11000
38051,21.3,2002,974.73,43000
38073,33.7,2002,862.36,91000
38077,36.3,2002,1435.78,311000
38081,36.5,2002,858.51,140000
38055,27.7,2002,2110.88,2200
39041,32.8,2002,443.1,76000
39045,36.6,2002,504.41,63500
39047,36.5,2002,406.36,118400
39049,30.3,2002,532.19,39500
39083,33.9,2002,525.49,49400
39089,36.4,2002,682.5,66700
39097,36.2,2002,465.88,123000
39101,33.3,2002,403.76,111800
39117,32.1,2002,406.08,68200
39129,32.6,2002,501.32,116000
39141,33.7,2002,689.19,63600
39159,30.5,2002,431.73,112500
39019,19.4,2002,394.61,5500
39031,36.1,2002,563.91,14800
39075,30.5,2002,422.53,11700
39157,33.8,2002,567.64,11100
39005,26.3,2002,422.95,36500
39033,27.8,2002,401.79,101100
39043,35.5,2002,251.56,38800
39077,30.1,2002,491.49,94300
39093,27.1,2002,491.1,56600
39123,31.4,2002,254.92,61100
39139,27.1,2002,495.27,44300
39143,36.9,2002,408.45,87400
39147,28.1,2002,551.02,123800
39175,24.6,2002,406.86,98300
39007,32.1,2002,701.93,21800
39029,27.1,2002,531.89,13000
39055,30.2,2002,400.16,2000
39099,27.8,2002,411.62,12100
39103,26.5,2002,421.36,27500
39133,29.7,2002,487.38,17000
39151,30.9,2002,575.27,24600
39153,22,2002,412.75,2700
39155,32.8,2002,618.3,24000
39169,29.8,2002,554.93,43500
39003,33.2,2002,402.5,81800
39039,35.8,2002,411.46,104000
39051,34.7,2002,405.44,91300
39063,24.7,2002,531.36,130100
39069,42.5,2002,416.01,101500
39095,32.6,2002,340.86,31800
39125,31.2,2002,416.44,120000
39137,32.2,2002,482.52,140700
39161,41.8,2002,409.16,117000
39171,29.4,2002,420.97,83500
39173,33.1,2002,617.2,141200
39001,22.1,2002,583.87,19000
39015,31.5,2002,490.02,82500
39053,36.6,2002,466.53,2200
39071,31.9,2002,553.08,99200
39079,34.7,2002,420.3,2500
39087,37.8,2002,453.37,1200
39131,35.7,2002,440.28,11900
39145,28.3,2002,610.21,16500
39009,29.3,2002,503.6,1500
39059,34.5,2002,522.25,1900
39073,35.6,2002,421.32,1900
39105,29.9,2002,430.1,1600
39115,31.9,2002,416.42,1300
39119,38.3,2002,664.58,12200
39127,35,2002,407.97,11900
39167,29.3,2002,631.97,6700
39017,26.2,2002,467.06,36000
39025,30.4,2002,452.1,42700
39027,39.5,2002,408.68,112500
39057,37.5,2002,413.73,71000
39061,25.5,2002,405.91,4800
39113,28.6,2002,461.55,46800
39135,31.7,2002,424.12,90800
39165,33.3,2002,401.31,41200
39011,28.6,2002,401.39,95400
39021,29,2002,428.67,90800
39023,35.3,2002,397.47,72000
39037,29.2,2002,598.1,150200
39065,28.5,2002,470.4,120000
39091,26.9,2002,458.43,92000
39107,32.3,2002,462.45,102500
39109,29.3,2002,406.58,86200
39149,30,2002,407.68,93000
40017,29.2,2002,896.63,3500
40051,35.3,2002,1100.5,1800
40073,27.5,2002,898.16,900
40081,24,2002,952.31,600
40087,31.3,2002,570.7,4900
40107,15,2002,618.57,700
40109,32.1,2002,708.82,1500
40119,17.8,2002,684.7,1100
40125,37,2002,787.67,2800
40061,25,2002,576.52,1500
40063,23.1,2002,804.65,2800
40091,22.7,2002,618.5,1200
40101,25.7,2002,810.45,18700
40111,14.8,2002,697.35,2200
40135,24.8,2002,673.27,10200
40003,20.9,2002,866.45,1200
40047,31.3,2002,1058.47,3000
40053,26.3,2002,1000.87,12200
40071,30.7,2002,919.73,23000
40093,50,2002,954.99,600
40103,22.9,2002,731.9,9200
40035,21.3,2002,761.35,13500
40041,25,2002,738.18,2000
40097,19.7,2002,655.39,7600
40105,25,2002,565.78,1700
40113,24.7,2002,2246.36,8400
40115,22.9,2002,470.82,23000
40117,26.7,2002,567.95,4700
40131,22.1,2002,675.63,3600
40143,25,2002,570.25,4500
40145,27.4,2002,561.56,36000
40147,25,2002,415.45,10000
40025,21.3,2002,1834.74,900
40139,34.4,2002,2041.26,3500
40013,32.8,2002,904.47,3700
40049,36.4,2002,802.12,8600
40023,29,2002,770.36,3200
40079,23,2002,1589.21,13600
40089,17.4,2002,1850.01,7200
40015,29.7,2002,1278.29,4500
40065,16.7,2002,802.65,700
40141,21.4,2002,871.13,3800
40011,19.2,2002,928.42,2800
40039,34.5,2002,988.82,1200
40149,39.3,2002,1003.17,1500
42013,25,2002,525.8,2800
42027,28.1,2002,1109.92,9300
42037,21,2002,483.11,12100
42043,18,2002,525.05,11100
42061,29,2002,874.64,3100
42067,21,2002,391.35,5200
42087,32.9,2002,411.03,3800
42093,25.9,2002,130.24,6300
42097,22.1,2002,458.37,22500
42099,16,2002,551.45,7200
42109,21,2002,328.71,7900
42119,26,2002,315.98,11100
42025,13,2002,381.46,300
42077,23.1,2002,345.17,17400
42079,24,2002,890.33,2400
42089,18,2002,608.29,1900
42095,25.2,2002,369.67,11400
42107,21,2002,778.63,8600
42015,29.8,2002,1147.4,900
42035,27,2002,887.98,2500
42081,29.8,2002,1228.59,6800
42117,25,2002,1133.79,300
42039,33,2002,1012.3,9500
42049,29,2002,799.15,7900
42085,32.9,2002,672.57,10400
